,Unnamed: 0,Security,Symbol,GICS Sector,GICS Sub Industry,Ticker,Price,Shares Outstanding,Market Cap,Expected Growth - 5 Year,Last 12 Month Return,Beta,Avg Current Estimate,EPS
176,176,Equifax Inc.,EFX,Industrials,Research & Consulting Services,EFX,125.88,121360000.0,15359000000.0,0.018799999999999997,0.1259,1.47,5.68,2.47
177,177,Equinix,EQIX,Real Estate,Specialized REITs,EQIX,449.62,84070000.0,38080000000.0,0.225,0.0666,0.94,6.35,4.56
178,178,Equity Residential,EQR,Real Estate,Residential REITs,EQR,75.41,370460000.0,29346000000.0,0.027000000000000003,0.2202,0.59,1.33,1.77
179,179,"Essex Property Trust, Inc.",ESS,Real Estate,Residential REITs,ESS,277.6,65720000.0,19151000000.0,0.079,0.15839999999999999,0.44,5.02,6.33
180,180,Estee Lauder Cos.,EL,Consumer Staples,Personal Products,EL,172.65,218260000.0,62091000000.0,0.10859999999999999,0.1646,0.61,5.06,4.36
181,181,Evergy,EVRG,Utilities,Electric Utilities,EVRG,57.11,252140000.0,14526000000.0,0.061500000000000006,-,0.11,2.9,2.5
182,182,Eversource Energy,ES,Utilities,Multi-Utilities,ES,70.69,317300000.0,22655000000.0,0.0562,0.17149999999999999,0.36,3.46,3.25
183,183,Everest Re Group Ltd.,RE,Financials,Reinsurance,RE,231.52,45820000.0,10726000000.0,0.5786,-0.0058,0.12,23.45,2.53
184,184,Exelon Corp.,EXC,Utilities,Multi-Utilities,EXC,50.21,969950000.0,49133000000.0,0.0262,0.2621,0.35,3.15,2.07
185,185,Expedia Group,EXPE,Consumer Discretionary,Internet & Direct Marketing Retail,EXPE,129.39,135960000.0,19337000000.0,0.1277,0.12890000000000001,0.68,6.92,2.65
186,186,Expeditors,EXPD,Industrials,Air Freight & Logistics,EXPD,78.37,171860000.0,13582000000.0,0.0971,0.2267,0.92,3.59,3.48
187,187,Extra Space Storage,EXR,Real Estate,Specialized REITs,EXR,102.97,127350000.0,13847000000.0,0.06,0.1458,0.29,3.0,3.27
188,188,Exxon Mobil Corp.,XOM,Energy,Integrated Oil & Gas,XOM,80.37,4230000000.0000005,340045000000.0,0.1594,0.0286,1.07,4.37,4.88
189,189,F5 Networks,FFIV,Information Technology,Communications Equipment,FFIV,158.8,59700000.0,9419000000.0,0.0489,-0.0245,0.74,10.65,8.24
190,190,"Facebook, Inc.",FB,Communication Services,Interactive Media & Services,FB,194.19,2400000000.0,553500000000.0,0.17010000000000003,0.1324,1.2,7.56,6.74
191,191,Fastenal Co,FAST,Industrials,Building Products,FAST,70.5,286320000.0,20237000000.0,0.19,0.4089,1.59,2.86,2.69
192,192,Federal Realty Investment Trust,FRT,Real Estate,Retail REITs,FRT,132.98,74610000.0,10069000000.0,0.067,0.1448,0.7,3.02,3.18
193,193,FedEx Corporation,FDX,Industrials,Air Freight & Logistics,FDX,186.94,260579999.99999997,49451000000.0,0.08800000000000001,-0.245,1.71,15.49,13.59
194,194,Fidelity National Information Services,FIS,Information Technology,Internet Software & Services,FIS,116.18,323290000.0,37275000000.0,0.11699999999999999,0.1745,0.79,7.41,2.55
195,195,Fifth Third Bancorp,FITB,Financials,Regional Banks,FITB,28.74,739410000.0,21243000000.0,0.06,-0.1333,1.28,2.8,3.21
196,196,FirstEnergy Corp,FE,Utilities,Electric Utilities,FE,41.36,531440000.00000006,22241000000.0,-0.0661,0.2023,0.28,2.57,0.16
197,197,First Republic Bank,FRC,Financials,Regional Banks,FRC,106.01,167390000.0,17623000000.0,0.113,0.1444,1.0,5.3,4.94
198,198,Fiserv Inc,FISV,Information Technology,Internet Software & Services,FISV,86.25,392090000.0,34194000000.000004,0.12,0.2003,0.97,3.46,2.87
199,199,FleetCor Technologies Inc,FLT,Information Technology,Data Processing & Outsources Services,FLT,261.01,85860000.0,22333000000.0,0.1678,0.2554,1.05,11.64,8.81
200,200,FLIR Systems,FLIR,Information Technology,Electronic Equipment & Instruments,FLIR,52.38,135610000.0,7181000000.0,0.21899999999999997,-0.0181,1.6,2.35,2.18
201,201,Flowserve Corporation,FLS,Industrials,Industrial Machinery,FLS,49.8,131100000.0,6437000000.0,0.1875,0.1166,1.91,2.12,0.91
202,202,Fluor Corp.,FLR,Industrials,Construction & Engineering,FLR,39.48,139610000.0,5541000000.0,0.2724,-0.3282,2.1,2.78,1.59
203,203,FMC Corporation,FMC,Materials,Fertilizers & Agricultural Chemicals,FMC,79.53,131610000.00000001,10389000000.0,0.2368,0.1469,1.12,5.69,3.69
204,204,Foot Locker Inc,FL,Consumer Discretionary,Apparel Retail,FL,58.65,112310000.0,6426000000.0,-,0.36469999999999997,1.2,5.19,4.66
205,205,Ford Motor,F,Consumer Discretionary,Automobile Manufacturers,F,10.29,3920000000.0,41791000000.0,-0.0825,-0.0819,0.75,1.2,0.78
206,206,Fortinet,FTNT,Information Technology,Systems Software,FTNT,93.02,170630000.0,15946000000.0,0.252,0.6805,1.05,2.08,1.91
207,207,Fortive Corp,FTV,Industrials,Industrial Machinery,FTV,85.88,335100000.0,28847000000.0,0.12539999999999998,0.221,1.2,3.61,7.96
208,208,Fortune Brands Home & Security,FBHS,Industrials,Building Products,FBHS,52.43,140870000.0,7431000000.0,0.0851,-0.0382,1.75,3.63,2.78
209,209,Franklin Resources,BEN,Financials,Asset Management & Custody Banks,BEN,34.13,507560000.0,17541000000.0,-0.0207,0.0161,0.94,2.46,2.98
210,210,Freeport-McMoRan Inc.,FCX,Materials,Copper,FCX,12.37,1450000000.0,17915000000.0,0.023700000000000002,-0.18280000000000002,1.48,0.47,1.33
211,211,Gap Inc.,GPS,Consumer Discretionary,Apparel Retail,GPS,26.2,379010000.0,9890000000.0,-,-0.1026,0.4,2.46,2.59
212,212,Garmin Ltd.,GRMN,Consumer Discretionary,Consumer Electronics,GRMN,85.09,189850000.0,16285000000.0,0.058899999999999994,0.45659999999999995,1.24,3.75,3.66
213,213,Gartner Inc,IT,Information Technology,IT Consulting & Other Services,IT,157.98,89950000.0,14202000000.0,0.1417,0.3007,1.65,3.97,1.33
214,214,General Dynamics,GD,Industrials,Aerospace & Defense,GD,179.55,288870000.0,51647000000.0,0.0824,-0.10980000000000001,1.46,11.71,11.09
215,215,General Electric,GE,Industrials,Industrial Conglomerates,GE,10.23,8710000000.0,89013000000.0,0.0421,-0.2808,0.91,0.57,-2.63
216,216,General Mills,GIS,Consumer Staples,Packaged Foods & Meats,GIS,51.07,598790000.0,30844000000.0,0.0536,0.1646,0.94,3.14,2.56
217,217,General Motors,GM,Consumer Discretionary,Automobile Manufacturers,GM,38.92,1420000000.0,55746000000.0,0.1535,0.08900000000000001,0.99,6.53,5.53
218,218,Genuine Parts,GPC,Consumer Discretionary,Specialty Stores,GPC,102.42,146060000.0,14934000000.0,0.043,0.1612,0.96,5.91,5.39
219,219,Gilead Sciences,GILD,Health Care,Biotechnology,GILD,64.95,1270000000.0,82856000000.0,-0.036000000000000004,-0.1012,1.23,6.64,4.17
220,220,Global Payments Inc.,GPN,Information Technology,Data Processing & Outsourced Services,GPN,146.05,157850000.0,22992000000.0,0.179,0.28600000000000003,1.12,6.01,2.84
221,221,Goldman Sachs Group,GS,Financials,Investment Banking & Brokerage,GS,206.94,378200000.0,77883000000.0,0.061,-0.1318,1.2,23.28,24.02
222,222,Grainger (W.W.) Inc.,GWW,Industrials,Industrial Machinery,GWW,284.27,55440000.0,15598000000.0,0.10300000000000001,0.0124,1.49,17.97,14.13
223,223,Halliburton Co.,HAL,Energy,Oil & Gas Equipment & Services,HAL,28.86,873980000.0,24790000000.0,0.187,-0.4571,1.37,1.4,2.01
224,224,Hanesbrands Inc,HBI,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",HBI,18.44,361470000.0,6582000000.0,0.0169,0.0049,1.19,1.76,1.52
225,225,Harley-Davidson,HOG,Consumer Discretionary,Motorcycle Manufacturers,HOG,37.38,157130000.0,5848000000.0,0.085,-0.0873,1.3,3.06,2.95
226,226,Harris Corporation,HRS,Industrials,Aerospace & Defense,HRS,165.5,117830000.0,19770000000.0,0.1734,0.0559,1.3,8.0,7.16
227,227,Hartford Financial Svc.Gp.,HIG,Financials,Property & Casualty Insurance,HIG,51.79,360740000.0,18827000000.0,0.1484,-0.0384,0.55,4.97,4.94
228,228,Hasbro Inc.,HAS,Consumer Discretionary,Leisure Products,HAS,101.29,126000000.0,12769000000.0,0.11199999999999999,0.147,1.11,4.46,2.83
229,229,HCA Holdings,HCA,Health Care,Health Care Facilities,HCA,130.46,343510000.0,43264000000.0,0.1193,0.31,1.35,10.02,10.66
230,230,HCP Inc.,HCP,Real Estate,Health Care REITs,HCP,29.57,477930000.0,14459000000.0,0.025,0.265,0.51,0.56,2.24
231,231,Helmerich & Payne,HP,Energy,Oil & Gas Drilling,HP,58.81,110510000.0,6454000000.0,1.103,-0.16,1.62,1.69,0.64
232,232,Henry Schein,HSIC,Health Care,Health Care Distributors,HSIC,63.69,149470000.0,9524000000.0,0.0525,0.06509999999999999,0.84,3.43,3.49
233,233,The Hershey Company,HSY,Consumer Staples,Packaged Foods & Meats,HSY,124.5,208800000.0,26073000000.0,0.0785,0.3521,0.05,5.64,5.38
234,234,Hess Corporation,HES,Energy,Integrated Oil & Gas,HES,64.5,303440000.0,19449000000.0,-0.23399999999999999,0.1216,2.19,-0.3,-0.62
235,235,Hewlett Packard Enterprise,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",HPE,15.68,1370000000.0,21611000000.0,0.0708,-0.0786,1.19,1.65,0.44
236,236,Hilton Worldwide Holdings Inc,HLT,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",HLT,87.51,292300000.0,25459000000.0,0.17800000000000002,0.1067,1.0,3.85,2.5
237,237,HollyFrontier Corp,HFC,Energy,Oil & Gas Refining & Marketing,HFC,48.7,170760000.0,8170999999.999999,-0.0408,-0.2,1.16,4.8,6.19
238,238,Hologic,HOLX,Health Care,Health Care Equipment,HOLX,45.7,267519999.99999997,12362000000.0,0.08039999999999999,0.1753,1.02,2.41,-1.53
239,239,Home Depot,HD,Consumer Discretionary,Home Improvement Retail,HD,201.55,1100000000.0,223437000000.0,-,0.09390000000000001,1.22,10.1,9.73
240,240,Honeywell Int'l Inc.,HON,Industrials,Industrial Conglomerates,HON,173.01,727740000.0,126543000000.0,0.0689,0.2443,1.24,8.08,9.02
241,241,Hormel Foods Corp.,HRL,Consumer Staples,Packaged Foods & Meats,HRL,39.6,535679999.99999994,21341000000.0,0.05,0.0894,-0.11,1.8,1.74
242,242,Host Hotels & Resorts,HST,Real Estate,Hotel & Resort REITs,HST,19.21,740390000.0,14339000000.0,0.284,-0.0169,1.28,0.83,1.47
243,243,HP Inc.,HPQ,Information Technology,"Technology Hardware, Storage & Peripherals",HPQ,19.6,1530000000.0,30440000000.0,0.052199999999999996,-0.0852,1.2,2.16,2.61
244,244,Humana Inc.,HUM,Health Care,Managed Health Care,HUM,256.89,135640000.0,34457000000.0,0.1413,-0.12689999999999999,1.11,17.43,12.16
245,245,Huntington Bancshares,HBAN,Financials,Regional Banks,HBAN,13.99,1050000000.0,14530000000.0,0.08,-0.06570000000000001,1.48,1.34,1.24
246,246,Huntington Ingalls Industries,HII,Industrials,Aerospace & Defense,HII,221.22,41660000.0,9246000000.0,0.0894,-0.0916,1.13,14.75,19.09
247,247,IDEXX Laboratories,IDXX,Health Care,Health Care Equipment,IDXX,230.99,86040000.0,19881000000.0,0.18170000000000003,0.1861,1.51,4.73,4.26
248,248,IHS Markit Ltd.,INFO,Industrials,Research & Consulting Services,INFO,57.0,399750000.0,22870000000.0,0.10830000000000001,0.1582,0.76,2.55,1.01
249,249,Illinois Tool Works,ITW,Industrials,Industrial Machinery,ITW,155.27,326920000.0,50859000000.0,0.042199999999999994,0.0915,1.24,7.94,7.51
250,250,Illumina Inc,ILMN,Health Care,Life Sciences Tools & Services,ILMN,312.49,147000000.0,45723000000.0,0.2266,0.29510000000000003,1.44,6.53,5.72
251,251,Ingersoll-Rand PLC,IR,Industrials,Industrial Machinery,IR,121.51,241130000.0,29471000000.0,0.1048,0.4359,1.19,6.31,5.34
252,252,Intel Corp.,INTC,Information Technology,Semiconductors,INTC,51.0,4480000000.0,228931000000.0,0.0785,-0.009899999999999999,0.49,4.51,4.43
253,253,Intercontinental Exchange,ICE,Financials,Financial Exchanges & Data,ICE,81.65,565720000.0,46060000000.0,0.0745,0.1274,0.41,3.77,3.43
254,254,International Business Machines,IBM,Information Technology,IT Consulting & Other Services,IBM,139.11,889870000.0,124706000000.0,0.027200000000000002,-0.0408,1.68,13.91,9.5
255,255,Incyte,INCY,Health Care,Biotechnology,INCY,74.61,214260000.0,16562999999.999998,0.46,0.20079999999999998,1.32,1.96,0.51
256,256,International Paper,IP,Materials,Paper Packaging,IP,46.49,401490000.0,18874000000.0,0.1475,-0.0983,1.41,5.14,4.16
257,257,Interpublic Group,IPG,Communication Services,Advertising,IPG,23.12,387040000.0,8902000000.0,0.052000000000000005,-0.0038,0.65,1.83,1.61
258,258,Intl Flavors & Fragrances,IFF,Materials,Specialty Chemicals,IFF,137.73,106640000.0,14713000000.0,0.07,-0.0273,0.3,6.35,3.79
259,259,Intuit Inc.,INTU,Information Technology,Internet Software & Services,INTU,248.38,259070000.0,64959999999.99999,0.1523,0.3406,1.04,6.58,4.76
260,260,Intuitive Surgical Inc.,ISRG,Health Care,Health Care Equipment,ISRG,511.77,115450000.0,58852000000.0,0.12179999999999999,0.1578,1.33,11.72,9.61
261,261,Invesco Ltd.,IVZ,Financials,Asset Management & Custody Banks,IVZ,21.89,400860000.0,8767000000.0,0.029300000000000003,-0.2444,1.42,2.27,1.96
262,262,IPG Photonics Corp.,IPGP,Information Technology,Electronic Manufacturing Services,IPGP,167.55,53110000.0,9399000000.0,0.027000000000000003,-0.18789999999999998,1.8,6.14,7.38
263,263,IQVIA Holdings Inc.,IQV,Health Care,Life Sciences Tools & Service,IQV,139.28,196600000.0,27404000000.0,0.1433,0.4525,1.23,6.34,1.24
264,264,Iron Mountain Incorporated,IRM,Real Estate,Specialized REITs,IRM,32.01,286880000.0,9296000000.0,-0.0097,-0.056299999999999996,0.79,1.11,1.21
265,265,Jack Henry & Associates Inc,JKHY,Information Technology,Data Processing & Outsourced Services,JKHY,149.0,77180000.0,11484000000.0,0.11,0.2439,1.1,3.57,3.87
266,266,Jacobs Engineering Group,JEC,Industrials,Construction & Engineering,JEC,78.77,139520000.0,10899000000.0,0.129,0.3507,1.36,5.35,1.98
267,267,J. B. Hunt Transport Services,JBHT,Industrials,Trucking,JBHT,95.3,108740000.0,10240000000.0,0.124,-0.1858,1.19,5.74,4.45
268,268,Jefferies Financial Group,JEF,Financials,Multi-Sector Holdings,JEF,20.66,291240000.0,5967000000.0,0.18,-0.1435,1.69,1.16,3.16
269,269,JM Smucker,SJM,Consumer Staples,Packaged Foods & Meats,SJM,122.35,113750000.0,13931000000.0,0.0339,0.07,0.7,8.11,5.52
270,270,Johnson & Johnson,JNJ,Health Care,Pharmaceuticals,JNJ,140.19,2660000000.0,375584000000.0,0.0644,0.10550000000000001,0.69,8.61,5.4
271,271,Johnson Controls International,JCI,Industrials,Building Products,JCI,37.4,912710000.0,34213000000.0,0.0926,0.10189999999999999,1.29,1.81,2.46
272,272,JPMorgan Chase & Co.,JPM,Financials,Diversified Banks,JPM,116.43,3250000000.0,375463000000.0,0.09630000000000001,0.0675,1.08,10.05,9.27
273,273,Juniper Networks,JNPR,Information Technology,Communications Equipment,JNPR,27.92,348740000.0,9653000000.0,0.0834,0.1362,0.22,1.77,1.6
274,274,Kansas City Southern,KSU,Industrials,Railroads,KSU,119.25,100590000.0,12422000000.0,0.1439,0.15109999999999998,1.1,6.86,5.76
275,275,Kellogg Co.,K,Consumer Staples,Packaged Foods & Meats,K,59.72,343720000.0,20690000000.0,0.026000000000000002,0.0126,0.7,3.96,3.83
276,276,KeyCorp,KEY,Financials,Regional Banks,KEY,17.57,1010000000.0,17766000000.0,0.048,-0.1195,1.51,1.79,1.71
277,277,Keysight Technologies,KEYS,Information Technology,Electronic Equipment & Instruments,KEYS,86.5,187990000.0,16295000000.000002,0.19829999999999998,0.6781999999999999,1.14,3.96,0.96
278,278,Kimberly-Clark,KMB,Consumer Staples,Household Products,KMB,125.4,343800000.0,44005000000.0,0.0326,0.2097,0.45,6.66,5.09
279,279,Kimco Realty,KIM,Real Estate,Retail REITs,KIM,17.37,422000000.0,7361000000.0,0.046,0.1937,0.73,0.67,1.02
280,280,Kinder Morgan,KMI,Energy,Oil & Gas Storage & Transportation,KMI,19.91,2260000000.0,45037000000.0,0.0623,0.2554,1.16,1.01,0.69
281,281,KLA-Tencor Corp.,KLAC,Information Technology,Semiconductor Equipment,KLAC,126.05,163660000.0,20843000000.0,0.1017,0.2389,1.39,8.46,9.13
282,282,Kohl's Corp.,KSS,Consumer Discretionary,General Merchandise Stores,KSS,72.5,163170000.0,11590000000.0,-,0.16579999999999998,0.66,6.05,4.84
283,283,Kraft Heinz Co,KHC,Consumer Staples,Packaged Foods & Meats,KHC,33.31,1220000000.0,40638000000.0,-0.022400000000000003,-0.40990000000000004,0.81,2.83,-8.39
284,284,Kroger Co.,KR,Consumer Staples,Food Retail,KR,25.66,798330000.0,20657000000.0,-,0.0151,0.89,2.2,3.76
285,285,L Brands Inc.,LB,Consumer Discretionary,Apparel Retail,LB,25.85,275210000.0,7076000000.0,-,-0.2607,0.66,2.39,2.31
286,286,L-3 Communications Holdings,LLL,Industrials,Aerospace & Defense,LLL,214.77,79310000.0,17238000000.0,0.09449999999999999,0.0934,1.29,11.41,12.62
287,287,Laboratory Corp. of America Holding,LH,Health Care,Health Care Services,LH,155.07,98680000.0,15768000000.0,0.0799,-0.0894,1.21,11.21,8.61
288,288,Lam Research,LRCX,Information Technology,Semiconductor Equipment,LRCX,206.23,149890000.0,31139000000.0,-0.0197,0.11380000000000001,1.41,13.89,16.17
289,289,Lamb Weston Holdings Inc,LW,Consumer Staples,Packaged Foods & Meats,LW,68.57,146270000.0,10184000000.0,0.11349999999999999,0.049400000000000006,-0.18,3.21,3.1
290,290,Leggett & Platt,LEG,Consumer Discretionary,Home Furnishings,LEG,40.21,131220000.0,5151000000.0,0.052000000000000005,0.0264,1.14,2.53,2.26
291,291,Lennar Corp.,LEN,Consumer Discretionary,Homebuilding,LEN,51.98,285430000.0,16431000000.0,0.039900000000000005,-0.0138,1.25,5.38,5.47
292,292,Lilly (Eli) & Co.,LLY,Health Care,Pharmaceuticals,LLY,116.61,970820000.0,113469000000.0,0.11230000000000001,0.4753,0.54,5.64,3.13
293,293,Lincoln National,LNC,Financials,Multi-line Insurance,LNC,66.98,204510000.0,13608000000.0,0.1047,-0.0542,1.93,9.2,7.39
294,294,Linde plc,LIN,Materials,Industrial Gases,LIN,177.87,544910000.0,97893000000.0,0.1173,-,0.41,6.8,13.11
295,295,LKQ Corporation,LKQ,Consumer Discretionary,Distributors,LKQ,30.12,313970000.0,9435000000.0,0.335,-0.030299999999999997,1.56,2.4,1.34
296,296,Lockheed Martin Corp.,LMT,Industrials,Aerospace & Defense,LMT,329.52,282540000.0,93851000000.0,0.12369999999999999,0.0242,1.42,20.28,19.55
297,297,Loews Corp.,L,Financials,Multi-line Insurance,L,51.04,306400000.0,15691000000.0,0.1971,-0.0292,0.62,3.5,1.99
298,298,Lowe's Cos.,LOW,Consumer Discretionary,Home Improvement Retail,LOW,111.57,795920000.0,89820000000.0,-,0.3614,1.43,6.06,2.84
299,299,LyondellBasell,LYB,Materials,Specialty Chemicals,LYB,89.26,370330000.0,32691000000.000004,0.0666,-0.1574,1.22,10.35,11.12
300,300,M&T Bank Corp.,MTB,Financials,Regional Banks,MTB,171.11,136640000.0,23170000000.0,0.152,-0.0638,1.22,14.55,13.9
301,301,Macerich,MAC,Real Estate,Retail REITs,MAC,41.36,141230000.0,6105000000.0,0.0021,-0.2824,1.13,0.28,0.42
302,302,Macy's Inc.,M,Consumer Discretionary,Department Stores,M,24.1,308260000.0,7300000000.0,-,-0.22469999999999998,0.31,3.1,3.56
303,303,Marathon Oil Corp.,MRO,Energy,Oil & Gas Exploration & Production,MRO,17.36,819790000.0,13973000000.0,0.3115,-0.0603,1.7,0.67,1.29
304,304,Marathon Petroleum,MPC,Energy,Oil & Gas Refining & Marketing,MPC,61.48,672650000.0,41079000000.0,0.0975,-0.1858,1.08,5.67,5.28
305,305,Marriott Int'l.,MAR,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",MAR,136.35,336690000.0,46029000000.0,0.182,-0.0052,1.14,6.09,5.38
306,306,Marsh & McLennan,MMC,Financials,Insurance Brokers,MMC,93.29,507240000.0,47542000000.0,0.0904,0.1448,0.76,4.61,3.29
307,307,Martin Marietta Materials,MLM,Materials,Construction Materials,MLM,226.31,62480000.0,13870000000.0,0.1461,0.0999,0.91,8.95,7.43
308,308,Masco Corp.,MAS,Industrials,Building Products,MAS,39.33,293550000.0,11475000000.0,0.11900000000000001,0.038599999999999995,1.6,2.71,2.3
309,309,Mastercard Inc.,MA,Information Technology,IT Services,MA,251.09,1010000000.0,259053000000.0,0.2087,0.38630000000000003,1.01,7.56,5.6
310,310,Mattel Inc.,MAT,Consumer Discretionary,Leisure Products,MAT,12.54,345420000.0,4206000000.0000005,0.1,-0.1547,2.04,-0.33,-1.17
311,311,McCormick & Co.,MKC,Consumer Staples,Packaged Foods & Meats,MKC,153.37,122450000.0,20294000000.0,0.08789999999999999,0.455,-0.0,5.26,4.93
312,312,Maxim Integrated Products Inc,MXIM,Information Technology,Semiconductors,MXIM,59.59,273400000.0,16439000000.0,0.1336,0.0906,1.3,2.44,2.53
313,313,McDonald's Corp.,MCD,Consumer Discretionary,Restaurants,MCD,198.85,763490000.0,150566000000.0,0.051,0.1773,0.33,8.12,7.54
314,314,McKesson Corp.,MCK,Health Care,Health Care Distributors,MCK,119.04,191820000.0,22928000000.0,0.06,-0.2422,1.56,13.55,-1.58
315,315,Medtronic plc,MDT,Health Care,Health Care Equipment,MDT,87.61,1340000000.0,118819000000.0,0.07769999999999999,0.09119999999999999,0.69,5.15,3.54
316,316,Merck & Co.,MRK,Health Care,Pharmaceuticals,MRK,77.56,2580000000.0,203140000000.0,0.09939999999999999,0.3042,0.37,4.67,2.32
317,317,MetLife Inc.,MET,Financials,Life & Health Insurance,MET,45.84,951820000.0,43636000000.0,0.0993,-0.0409,0.97,5.41,4.91
318,318,Mettler Toledo,MTD,Health Care,Life Sciences Tools & Services,MTD,741.93,24840000.0,18506000000.0,0.12210000000000001,0.3243,1.5,22.69,19.88
319,319,MGM Resorts International,MGM,Consumer Discretionary,Casinos & Gaming,MGM,27.44,536920000.0,14397000000.0,0.3837,-0.0898,1.1,1.24,0.81
320,320,Microchip Technology,MCHP,Information Technology,Semiconductors,MCHP,99.8,236970000.0,23623000000.0,0.1213,0.18,1.32,6.47,1.32
321,321,Micron Technology,MU,Information Technology,Semiconductors,MU,41.86,-,46791000000.0,-0.2425,-,-,6.45,-
322,322,Microsoft Corp.,MSFT,Information Technology,Systems Software,MSFT,129.81,7660000000.0,998274000000.0,0.1452,0.3876,1.01,4.43,4.5
